Timestamp,Value (?C)
17-Feb-21 2:00:00 AM CET,20.5
17-Feb-21 2:15:00 AM CET,20.5
17-Feb-21 2:30:00 AM CET,20.5
17-Feb-21 2:45:00 AM CET,20.5
17-Feb-21 3:00:00 AM CET,20.5
17-Feb-21 3:15:00 AM CET,20.5
17-Feb-21 3:30:00 AM CET,20.5
17-Feb-21 3:45:00 AM CET,20.5
17-Feb-21 4:00:00 AM CET,20.5
17-Feb-21 4:15:00 AM CET,20.5
17-Feb-21 4:30:00 AM CET,20.5
17-Feb-21 4:45:00 AM CET,20.5
17-Feb-21 5:00:01 AM CET,20.5
17-Feb-21 5:15:00 AM CET,20.5
17-Feb-21 5:30:00 AM CET,20.5
17-Feb-21 5:45:00 AM CET,20.5
17-Feb-21 6:00:00 AM CET,20.5
17-Feb-21 6:15:00 AM CET,20.5
17-Feb-21 6:30:00 AM CET,16.7
17-Feb-21 6:45:00 AM CET,17.8
17-Feb-21 7:00:00 AM CET,17.2
17-Feb-21 7:15:00 AM CET,17.8
17-Feb-21 7:30:00 AM CET,18.1
17-Feb-21 7:45:00 AM CET,16.7
17-Feb-21 8:00:00 AM CET,17.2
17-Feb-21 8:15:00 AM CET,17
17-Feb-21 8:30:00 AM CET,17
17-Feb-21 8:45:01 AM CET,17.5
17-Feb-21 9:00:00 AM CET,17.8
17-Feb-21 9:15:00 AM CET,16.4
17-Feb-21 9:30:00 AM CET,17
17-Feb-21 9:45:00 AM CET,16.7
17-Feb-21 10:00:00 AM CET,16.7
17-Feb-21 10:15:00 AM CET,16.7
17-Feb-21 10:30:00 AM CET,16.7
17-Feb-21 10:45:00 AM CET,17.2
17-Feb-21 11:00:01 AM CET,17.8
17-Feb-21 11:15:00 AM CET,16.4
17-Feb-21 11:30:00 AM CET,16.7
17-Feb-21 11:45:00 AM CET,16.7
17-Feb-21 12:00:00 PM CET,16.4
17-Feb-21 12:15:00 PM CET,16.4
17-Feb-21 12:30:01 PM CET,17.2
17-Feb-21 12:45:00 PM CET,16.7
17-Feb-21 1:00:00 PM CET,16.4
17-Feb-21 1:15:01 PM CET,17.2
17-Feb-21 1:30:00 PM CET,17.2
17-Feb-21 1:45:00 PM CET,16.4
17-Feb-21 2:00:00 PM CET,17
17-Feb-21 2:15:00 PM CET,16.4
17-Feb-21 2:30:00 PM CET,17
17-Feb-21 2:45:00 PM CET,16.4
17-Feb-21 3:00:00 PM CET,17.2
17-Feb-21 3:15:00 PM CET,16.4
17-Feb-21 3:30:00 PM CET,17
17-Feb-21 3:45:00 PM CET,16.7
17-Feb-21 4:00:00 PM CET,18.1
17-Feb-21 4:15:01 PM CET,17.2
17-Feb-21 4:30:00 PM CET,17.5
17-Feb-21 4:45:00 PM CET,17.2
17-Feb-21 5:00:00 PM CET,17.2
17-Feb-21 5:15:00 PM CET,18.1
17-Feb-21 5:30:00 PM CET,17
17-Feb-21 5:45:00 PM CET,17.2
17-Feb-21 6:00:00 PM CET,17.8
17-Feb-21 6:15:00 PM CET,18.7
17-Feb-21 6:30:00 PM CET,19.5
17-Feb-21 6:45:00 PM CET,20.1
17-Feb-21 7:00:01 PM CET,20.7
17-Feb-21 7:15:00 PM CET,20.7
17-Feb-21 7:30:00 PM CET,21
17-Feb-21 7:45:00 PM CET,21
17-Feb-21 8:00:00 PM CET,21.3
17-Feb-21 8:15:00 PM CET,21.3
17-Feb-21 8:30:00 PM CET,21.3
17-Feb-21 8:45:01 PM CET,21.3
17-Feb-21 9:00:00 PM CET,21.3
17-Feb-21 9:15:00 PM CET,21.3
17-Feb-21 9:30:00 PM CET,20.8
17-Feb-21 9:45:00 PM CET,20.5
17-Feb-21 10:00:00 PM CET,20.5
17-Feb-21 10:15:00 PM CET,20.5
17-Feb-21 10:30:00 PM CET,20.2
17-Feb-21 10:45:00 PM CET,20.2
17-Feb-21 11:00:00 PM CET,20.2
17-Feb-21 11:15:00 PM CET,20.2
17-Feb-21 11:30:00 PM CET,20.2
17-Feb-21 11:45:00 PM CET,19.9
18-Feb-21 12:00:00 AM CET,19.9
18-Feb-21 12:15:00 AM CET,19.9
18-Feb-21 12:30:00 AM CET,19.9
18-Feb-21 12:45:00 AM CET,19.9
18-Feb-21 1:00:00 AM CET,19.9
18-Feb-21 1:15:00 AM CET,19.9
18-Feb-21 1:30:00 AM CET,19.9
18-Feb-21 1:45:00 AM CET,20.2
18-Feb-21 2:00:01 AM CET,20.2
18-Feb-21 2:15:01 AM CET,20.2
18-Feb-21 2:30:00 AM CET,20.2
18-Feb-21 2:45:00 AM CET,20.2
18-Feb-21 3:00:01 AM CET,20.2
18-Feb-21 3:15:00 AM CET,20.2
18-Feb-21 3:30:01 AM CET,20.2
18-Feb-21 3:45:00 AM CET,20.2
18-Feb-21 4:00:00 AM CET,20.2
18-Feb-21 4:15:00 AM CET,20.2
18-Feb-21 4:30:00 AM CET,20.2
18-Feb-21 4:45:00 AM CET,20.2
18-Feb-21 5:00:00 AM CET,20.2
18-Feb-21 5:15:00 AM CET,20.2
18-Feb-21 5:30:00 AM CET,20.2
18-Feb-21 5:45:00 AM CET,20.2
18-Feb-21 6:00:00 AM CET,20.2
18-Feb-21 6:15:00 AM CET,20.6
18-Feb-21 6:30:00 AM CET,16.3
18-Feb-21 6:45:00 AM CET,17.5
18-Feb-21 7:00:01 AM CET,18
18-Feb-21 7:15:01 AM CET,16.9
18-Feb-21 7:30:00 AM CET,16.9
18-Feb-21 7:45:00 AM CET,16.9
18-Feb-21 8:00:00 AM CET,16.3
18-Feb-21 8:15:00 AM CET,16.3
18-Feb-21 8:30:00 AM CET,16.9
18-Feb-21 8:45:01 AM CET,16.6
18-Feb-21 9:00:00 AM CET,16.6
18-Feb-21 9:15:00 AM CET,16.6
18-Feb-21 9:30:00 AM CET,16.6
18-Feb-21 9:45:00 AM CET,16.6
18-Feb-21 10:00:00 AM CET,16.6
18-Feb-21 10:15:00 AM CET,16.6
18-Feb-21 10:30:00 AM CET,16.6
18-Feb-21 10:45:00 AM CET,16.6
18-Feb-21 11:00:00 AM CET,16.3
18-Feb-21 11:15:00 AM CET,17.2
18-Feb-21 11:30:00 AM CET,18.3
18-Feb-21 11:45:01 AM CET,17.5
18-Feb-21 12:00:00 PM CET,16.6
18-Feb-21 12:15:00 PM CET,16.3
18-Feb-21 12:30:01 PM CET,17.2
18-Feb-21 12:45:01 PM CET,16.9
18-Feb-21 1:00:00 PM CET,16.9
18-Feb-21 1:15:00 PM CET,16.9
18-Feb-21 1:30:00 PM CET,16.9
18-Feb-21 1:45:01 PM CET,16.9
18-Feb-21 2:00:00 PM CET,17.7
18-Feb-21 2:15:00 PM CET,16.9
18-Feb-21 2:30:00 PM CET,16.3
18-Feb-21 2:45:00 PM CET,16.3
18-Feb-21 3:00:00 PM CET,16.9
18-Feb-21 3:15:00 PM CET,17.2
18-Feb-21 3:30:00 PM CET,17.2
18-Feb-21 3:45:00 PM CET,16.6
18-Feb-21 4:00:00 PM CET,17.5
18-Feb-21 4:15:00 PM CET,17.5
18-Feb-21 4:30:00 PM CET,16.9
18-Feb-21 4:45:00 PM CET,17.7
18-Feb-21 5:00:00 PM CET,17.5
18-Feb-21 5:15:00 PM CET,16.9
18-Feb-21 5:30:00 PM CET,17.5
18-Feb-21 5:45:00 PM CET,17.2
18-Feb-21 6:00:00 PM CET,16.3
18-Feb-21 6:15:00 PM CET,17.5
18-Feb-21 6:30:00 PM CET,18.9
18-Feb-21 6:45:00 PM CET,19.7
18-Feb-21 7:00:00 PM CET,20.3
18-Feb-21 7:15:00 PM CET,20.8
18-Feb-21 7:30:00 PM CET,20.8
18-Feb-21 7:45:00 PM CET,21.1
18-Feb-21 8:00:00 PM CET,20.8
18-Feb-21 8:15:00 PM CET,20.8
18-Feb-21 8:30:00 PM CET,20.6
18-Feb-21 8:45:00 PM CET,20.3
18-Feb-21 9:00:00 PM CET,20
18-Feb-21 9:15:00 PM CET,20
18-Feb-21 9:30:00 PM CET,20.3
18-Feb-21 9:45:01 PM CET,20.6
18-Feb-21 10:00:00 PM CET,20.6
18-Feb-21 10:15:00 PM CET,20.6
18-Feb-21 10:30:00 PM CET,20.8
18-Feb-21 10:45:00 PM CET,20.8
18-Feb-21 11:00:01 PM CET,20.8
18-Feb-21 11:15:00 PM CET,20.8
18-Feb-21 11:30:00 PM CET,20.8
18-Feb-21 11:45:00 PM CET,20.8
19-Feb-21 12:00:01 AM CET,20.8
19-Feb-21 12:15:00 AM CET,20.8
19-Feb-21 12:30:00 AM CET,20.8
19-Feb-21 12:45:01 AM CET,20.8
19-Feb-21 1:00:00 AM CET,21.3
19-Feb-21 1:15:01 AM CET,21
19-Feb-21 1:30:00 AM CET,21
19-Feb-21 1:45:01 AM CET,21
19-Feb-21 2:00:00 AM CET,21
19-Feb-21 2:15:00 AM CET,21
19-Feb-21 2:30:01 AM CET,21
19-Feb-21 2:45:00 AM CET,21
19-Feb-21 3:00:00 AM CET,21
19-Feb-21 3:15:01 AM CET,21
19-Feb-21 3:30:00 AM CET,21
19-Feb-21 3:45:00 AM CET,21
19-Feb-21 4:00:01 AM CET,21
19-Feb-21 4:15:01 AM CET,21
19-Feb-21 4:30:01 AM CET,21
19-Feb-21 4:45:00 AM CET,21
19-Feb-21 5:00:01 AM CET,21
19-Feb-21 5:15:00 AM CET,21
19-Feb-21 5:30:00 AM CET,21
19-Feb-21 5:45:01 AM CET,21
19-Feb-21 6:00:00 AM CET,21
19-Feb-21 6:15:00 AM CET,21
19-Feb-21 6:30:00 AM CET,16.7
19-Feb-21 6:45:00 AM CET,16.4
19-Feb-21 7:00:00 AM CET,16.4
19-Feb-21 7:15:00 AM CET,17
19-Feb-21 7:30:00 AM CET,17.5
19-Feb-21 7:45:00 AM CET,16.7
19-Feb-21 8:00:00 AM CET,16.7
19-Feb-21 8:15:00 AM CET,16.7
19-Feb-21 8:30:00 AM CET,16.7
19-Feb-21 8:45:01 AM CET,16.7
19-Feb-21 9:00:00 AM CET,16.4
19-Feb-21 9:15:01 AM CET,16.4
19-Feb-21 9:30:00 AM CET,16.4
19-Feb-21 9:45:00 AM CET,16.4
19-Feb-21 10:00:00 AM CET,16.4
19-Feb-21 10:15:00 AM CET,16.4
19-Feb-21 10:30:00 AM CET,16.4
19-Feb-21 10:45:00 AM CET,16.4
19-Feb-21 11:00:00 AM CET,16.4
19-Feb-21 11:15:00 AM CET,16.7
19-Feb-21 11:30:00 AM CET,16.7
19-Feb-21 11:45:00 AM CET,16.7
19-Feb-21 12:00:00 PM CET,16.4
19-Feb-21 12:15:00 PM CET,17.5
19-Feb-21 12:30:00 PM CET,18.4
19-Feb-21 12:45:00 PM CET,18.7
19-Feb-21 1:00:00 PM CET,17.5
19-Feb-21 1:15:00 PM CET,16.4
19-Feb-21 1:30:00 PM CET,16.7
19-Feb-21 1:45:00 PM CET,16.7
19-Feb-21 2:00:00 PM CET,17.2
19-Feb-21 2:15:00 PM CET,16.4
19-Feb-21 2:30:00 PM CET,16.7
19-Feb-21 2:45:00 PM CET,16.7
19-Feb-21 3:00:00 PM CET,17
19-Feb-21 3:15:00 PM CET,16.4
19-Feb-21 3:30:00 PM CET,17.5
19-Feb-21 3:45:00 PM CET,17.2
19-Feb-21 4:00:00 PM CET,17
19-Feb-21 4:15:01 PM CET,17.8
19-Feb-21 4:30:00 PM CET,17
19-Feb-21 4:45:00 PM CET,17
19-Feb-21 5:00:00 PM CET,17.8
19-Feb-21 5:15:00 PM CET,17
19-Feb-21 5:30:00 PM CET,16.1
19-Feb-21 5:45:00 PM CET,17.8
19-Feb-21 6:00:00 PM CET,19.2
19-Feb-21 6:15:00 PM CET,20.1
19-Feb-21 6:30:00 PM CET,20.4
19-Feb-21 6:45:00 PM CET,21
19-Feb-21 7:00:00 PM CET,21.3
19-Feb-21 7:15:00 PM CET,21.3
19-Feb-21 7:30:00 PM CET,21.3
19-Feb-21 7:45:00 PM CET,21.5
19-Feb-21 8:00:00 PM CET,21.5
19-Feb-21 8:15:00 PM CET,21.8
19-Feb-21 8:30:00 PM CET,21.8
19-Feb-21 8:45:00 PM CET,21.5
19-Feb-21 9:00:00 PM CET,21
19-Feb-21 9:15:00 PM CET,20.4
19-Feb-21 9:30:00 PM CET,20.4
19-Feb-21 9:45:00 PM CET,20.4
19-Feb-21 10:00:01 PM CET,20.4
19-Feb-21 10:15:00 PM CET,20.7
19-Feb-21 10:30:00 PM CET,20.7
19-Feb-21 10:45:00 PM CET,20.7
19-Feb-21 11:00:00 PM CET,20.7
19-Feb-21 11:15:00 PM CET,20.7
19-Feb-21 11:30:00 PM CET,21
19-Feb-21 11:45:00 PM CET,21
20-Feb-21 12:00:00 AM CET,21
20-Feb-21 12:15:00 AM CET,21
20-Feb-21 12:30:00 AM CET,21
20-Feb-21 12:45:00 AM CET,21
20-Feb-21 1:00:00 AM CET,21
20-Feb-21 1:15:00 AM CET,21
20-Feb-21 1:30:00 AM CET,21
20-Feb-21 1:45:00 AM CET,21
20-Feb-21 2:00:00 AM CET,21
20-Feb-21 2:15:01 AM CET,21
20-Feb-21 2:30:00 AM CET,21
20-Feb-21 2:45:00 AM CET,21
20-Feb-21 3:00:01 AM CET,21
20-Feb-21 3:15:00 AM CET,21
20-Feb-21 3:30:00 AM CET,21
20-Feb-21 3:45:00 AM CET,21
20-Feb-21 4:00:00 AM CET,21
20-Feb-21 4:15:00 AM CET,21
20-Feb-21 4:30:01 AM CET,21
20-Feb-21 4:45:00 AM CET,21
20-Feb-21 5:00:00 AM CET,21
20-Feb-21 5:15:00 AM CET,21
20-Feb-21 5:30:00 AM CET,21
20-Feb-21 5:45:00 AM CET,20.7
20-Feb-21 6:00:00 AM CET,20.7
20-Feb-21 6:15:00 AM CET,20.7
20-Feb-21 6:30:00 AM CET,20.7
20-Feb-21 6:45:00 AM CET,20.7
20-Feb-21 7:00:00 AM CET,20.7
20-Feb-21 7:15:00 AM CET,20.7
20-Feb-21 7:30:00 AM CET,20.7
20-Feb-21 7:45:00 AM CET,20.7
20-Feb-21 8:00:00 AM CET,20.7
20-Feb-21 8:15:00 AM CET,20.7
20-Feb-21 8:30:00 AM CET,20.7
20-Feb-21 8:45:00 AM CET,20.7
20-Feb-21 9:00:00 AM CET,20.7
20-Feb-21 9:15:01 AM CET,20.7
20-Feb-21 9:30:00 AM CET,20.7
20-Feb-21 9:45:00 AM CET,20.7
20-Feb-21 10:00:00 AM CET,20.7
20-Feb-21 10:15:00 AM CET,20.7
20-Feb-21 10:30:00 AM CET,20.7
20-Feb-21 10:45:00 AM CET,20.7
20-Feb-21 11:00:00 AM CET,20.7
20-Feb-21 11:15:00 AM CET,20.7
20-Feb-21 11:30:00 AM CET,20.7
20-Feb-21 11:45:00 AM CET,20.7
20-Feb-21 12:00:00 PM CET,20.7
20-Feb-21 12:15:00 PM CET,20.7
20-Feb-21 12:30:00 PM CET,20.7
20-Feb-21 12:45:00 PM CET,20.7
20-Feb-21 1:00:00 PM CET,20.7
20-Feb-21 1:15:00 PM CET,20.7
20-Feb-21 1:30:00 PM CET,20.7
20-Feb-21 1:45:00 PM CET,20.7
20-Feb-21 2:00:00 PM CET,20.7
20-Feb-21 2:15:00 PM CET,20.7
20-Feb-21 2:30:01 PM CET,20.7
20-Feb-21 2:45:00 PM CET,20.7
20-Feb-21 3:00:00 PM CET,20.7
20-Feb-21 3:15:00 PM CET,20.7
20-Feb-21 3:30:00 PM CET,20.7
20-Feb-21 3:45:00 PM CET,20.7
20-Feb-21 4:00:00 PM CET,20.7
20-Feb-21 4:15:00 PM CET,20.7
20-Feb-21 4:30:00 PM CET,20.7
20-Feb-21 4:45:00 PM CET,20.7
20-Feb-21 5:00:00 PM CET,20.7
20-Feb-21 5:15:00 PM CET,20.7
20-Feb-21 5:30:00 PM CET,20.7
20-Feb-21 5:45:00 PM CET,20.7
20-Feb-21 6:00:00 PM CET,21
20-Feb-21 6:15:00 PM CET,21
20-Feb-21 6:30:00 PM CET,21
20-Feb-21 6:45:00 PM CET,21
20-Feb-21 7:00:00 PM CET,21
20-Feb-21 7:15:00 PM CET,21
20-Feb-21 7:30:00 PM CET,21
20-Feb-21 7:45:00 PM CET,21
20-Feb-21 8:00:00 PM CET,21
20-Feb-21 8:15:00 PM CET,21
20-Feb-21 8:30:00 PM CET,21
20-Feb-21 8:45:00 PM CET,21
20-Feb-21 9:00:00 PM CET,21
20-Feb-21 9:15:00 PM CET,21
20-Feb-21 9:30:01 PM CET,21.3
20-Feb-21 9:45:00 PM CET,21.3
20-Feb-21 10:00:00 PM CET,21.3
20-Feb-21 10:15:00 PM CET,21.3
20-Feb-21 10:30:00 PM CET,21.3
20-Feb-21 10:45:00 PM CET,21.3
20-Feb-21 11:00:00 PM CET,21.3
20-Feb-21 11:15:00 PM CET,21.3
20-Feb-21 11:30:00 PM CET,21.3
20-Feb-21 11:45:00 PM CET,21.3
21-Feb-21 12:00:00 AM CET,21.3
21-Feb-21 12:15:00 AM CET,21.3
21-Feb-21 12:30:00 AM CET,21.3
21-Feb-21 12:45:00 AM CET,21.3
21-Feb-21 1:00:00 AM CET,21.3
21-Feb-21 1:15:00 AM CET,21.3
21-Feb-21 1:30:00 AM CET,21.3
21-Feb-21 1:45:00 AM CET,21.3
21-Feb-21 2:00:00 AM CET,21.3
21-Feb-21 2:15:00 AM CET,21.3
21-Feb-21 2:30:00 AM CET,21.3
21-Feb-21 2:45:00 AM CET,21.3
21-Feb-21 3:00:00 AM CET,21.3
21-Feb-21 3:15:00 AM CET,21.3
21-Feb-21 3:30:00 AM CET,21.3
21-Feb-21 3:45:00 AM CET,21.3
21-Feb-21 4:00:00 AM CET,21.3
21-Feb-21 4:15:00 AM CET,21.3
21-Feb-21 4:30:00 AM CET,21.3
21-Feb-21 4:45:00 AM CET,21.3
21-Feb-21 5:00:00 AM CET,21.3
21-Feb-21 5:15:00 AM CET,21.3
21-Feb-21 5:30:00 AM CET,21
21-Feb-21 5:45:00 AM CET,20.7
21-Feb-21 6:00:01 AM CET,20.7
21-Feb-21 6:15:00 AM CET,20.7
21-Feb-21 6:30:00 AM CET,20.7
21-Feb-21 6:45:00 AM CET,20.7
21-Feb-21 7:00:00 AM CET,20.7
21-Feb-21 7:15:01 AM CET,20.7
21-Feb-21 7:30:00 AM CET,20.7
21-Feb-21 7:45:00 AM CET,20.7
21-Feb-21 8:00:00 AM CET,20.7
21-Feb-21 8:15:00 AM CET,20.7
21-Feb-21 8:30:00 AM CET,20.7
21-Feb-21 8:45:00 AM CET,20.7
21-Feb-21 9:00:00 AM CET,20.7
21-Feb-21 9:15:00 AM CET,20.7
21-Feb-21 9:30:00 AM CET,20.7
21-Feb-21 9:45:00 AM CET,20.7
21-Feb-21 10:00:00 AM CET,20.7
21-Feb-21 10:15:00 AM CET,20.7
21-Feb-21 10:30:00 AM CET,20.7
21-Feb-21 10:45:00 AM CET,20.7
21-Feb-21 11:00:00 AM CET,20.7
21-Feb-21 11:15:00 AM CET,20.7
21-Feb-21 11:30:00 AM CET,20.7
21-Feb-21 11:45:00 AM CET,20.7
21-Feb-21 12:00:00 PM CET,20.7
21-Feb-21 12:15:01 PM CET,20.7
21-Feb-21 12:30:00 PM CET,20.7
21-Feb-21 12:45:00 PM CET,20.7
21-Feb-21 1:00:00 PM CET,20.7
21-Feb-21 1:15:00 PM CET,20.7
21-Feb-21 1:30:01 PM CET,20.7
21-Feb-21 1:45:00 PM CET,20.7
21-Feb-21 2:00:00 PM CET,20.7
21-Feb-21 2:15:00 PM CET,20.7
21-Feb-21 2:30:01 PM CET,20.7
21-Feb-21 2:45:00 PM CET,20.7
21-Feb-21 3:00:00 PM CET,21.3
21-Feb-21 3:15:00 PM CET,21.5
21-Feb-21 3:30:00 PM CET,21.5
21-Feb-21 3:45:00 PM CET,21.5
21-Feb-21 4:00:00 PM CET,21.5
21-Feb-21 4:15:01 PM CET,21.5
21-Feb-21 4:30:00 PM CET,21.5
21-Feb-21 4:45:00 PM CET,21.5
21-Feb-21 5:00:00 PM CET,21.5
21-Feb-21 5:15:00 PM CET,21
21-Feb-21 5:30:00 PM CET,21
21-Feb-21 5:45:00 PM CET,21
21-Feb-21 6:00:00 PM CET,21
21-Feb-21 6:15:00 PM CET,21
21-Feb-21 6:30:00 PM CET,21
21-Feb-21 6:45:01 PM CET,21
21-Feb-21 7:00:00 PM CET,21
21-Feb-21 7:15:00 PM CET,21
21-Feb-21 7:30:00 PM CET,21
21-Feb-21 7:45:00 PM CET,21
21-Feb-21 8:00:00 PM CET,21
21-Feb-21 8:15:00 PM CET,21
21-Feb-21 8:30:00 PM CET,21
21-Feb-21 8:45:00 PM CET,21
21-Feb-21 9:00:00 PM CET,21
21-Feb-21 9:15:00 PM CET,21.3
21-Feb-21 9:30:00 PM CET,21.3
21-Feb-21 9:45:00 PM CET,21.3
21-Feb-21 10:00:00 PM CET,21.3
21-Feb-21 10:15:00 PM CET,21.3
21-Feb-21 10:30:00 PM CET,21.3
21-Feb-21 10:45:00 PM CET,21.3
21-Feb-21 11:00:00 PM CET,21.3
21-Feb-21 11:15:00 PM CET,21.3
21-Feb-21 11:30:00 PM CET,21.3
21-Feb-21 11:45:00 PM CET,21.3
22-Feb-21 12:00:00 AM CET,21.3
22-Feb-21 12:15:00 AM CET,21.3
22-Feb-21 12:30:00 AM CET,21.3
22-Feb-21 12:45:00 AM CET,21.3
22-Feb-21 1:00:00 AM CET,21.3
22-Feb-21 1:15:00 AM CET,21.3
22-Feb-21 1:30:00 AM CET,21.3
22-Feb-21 1:45:00 AM CET,21.3
22-Feb-21 2:00:00 AM CET,21.3
22-Feb-21 2:15:00 AM CET,21.3
22-Feb-21 2:30:00 AM CET,21.3
22-Feb-21 2:45:00 AM CET,21.3
22-Feb-21 3:00:00 AM CET,21.3
22-Feb-21 3:15:00 AM CET,21.3
22-Feb-21 3:30:00 AM CET,21.3
22-Feb-21 3:45:00 AM CET,21.3
22-Feb-21 4:00:00 AM CET,21.3
22-Feb-21 4:15:00 AM CET,21.3
22-Feb-21 4:30:00 AM CET,17
22-Feb-21 4:45:00 AM CET,17
22-Feb-21 5:00:00 AM CET,17.2
22-Feb-21 5:15:00 AM CET,16.1
22-Feb-21 5:30:00 AM CET,16.1
22-Feb-21 5:45:00 AM CET,16.7
22-Feb-21 6:00:00 AM CET,16.7
22-Feb-21 6:15:00 AM CET,16.1
22-Feb-21 6:30:00 AM CET,16.4
22-Feb-21 6:45:00 AM CET,17
22-Feb-21 7:00:00 AM CET,16.1
22-Feb-21 7:15:00 AM CET,16.4
22-Feb-21 7:30:00 AM CET,17
22-Feb-21 7:45:00 AM CET,16.1
22-Feb-21 8:00:00 AM CET,16.4
22-Feb-21 8:15:00 AM CET,16.7
22-Feb-21 8:30:00 AM CET,16.7
22-Feb-21 8:45:00 AM CET,16.7
22-Feb-21 9:00:00 AM CET,16.7
22-Feb-21 9:15:00 AM CET,16.4
22-Feb-21 9:30:00 AM CET,16.4
22-Feb-21 9:45:00 AM CET,16.4
22-Feb-21 10:00:00 AM CET,16.7
22-Feb-21 10:15:00 AM CET,16.7
22-Feb-21 10:30:00 AM CET,17.8
22-Feb-21 10:45:00 AM CET,18.7
22-Feb-21 11:00:00 AM CET,17.5
22-Feb-21 11:15:00 AM CET,16.7
22-Feb-21 11:30:00 AM CET,16.4
22-Feb-21 11:45:00 AM CET,17.2
22-Feb-21 12:00:00 PM CET,17.8
22-Feb-21 12:15:00 PM CET,16.7
22-Feb-21 12:30:00 PM CET,17.2
22-Feb-21 12:45:00 PM CET,17
22-Feb-21 1:00:00 PM CET,16.7
22-Feb-21 1:15:00 PM CET,16.4
22-Feb-21 1:30:00 PM CET,16.7
22-Feb-21 1:45:00 PM CET,16.4
22-Feb-21 2:00:00 PM CET,16.4
22-Feb-21 2:15:00 PM CET,16.7
22-Feb-21 2:30:00 PM CET,16.7
22-Feb-21 2:45:00 PM CET,16.4
22-Feb-21 3:00:01 PM CET,16.7
22-Feb-21 3:15:00 PM CET,16.4
22-Feb-21 3:30:00 PM CET,16.7
22-Feb-21 3:45:00 PM CET,16.7
22-Feb-21 4:00:00 PM CET,16.7
22-Feb-21 4:15:00 PM CET,17
22-Feb-21 4:30:01 PM CET,17.8
22-Feb-21 4:45:00 PM CET,16.7
22-Feb-21 5:00:00 PM CET,16.1
22-Feb-21 5:15:00 PM CET,17
22-Feb-21 5:30:00 PM CET,16.7
22-Feb-21 5:45:00 PM CET,16.7
22-Feb-21 6:00:00 PM CET,18.1
22-Feb-21 6:15:00 PM CET,19.5
22-Feb-21 6:30:00 PM CET,20.1
22-Feb-21 6:45:00 PM CET,20.7
22-Feb-21 7:00:00 PM CET,21
22-Feb-21 7:15:01 PM CET,21.3
22-Feb-21 7:30:00 PM CET,21.5
22-Feb-21 7:45:00 PM CET,21.5
22-Feb-21 8:00:00 PM CET,21.5
22-Feb-21 8:15:01 PM CET,21.8
22-Feb-21 8:30:00 PM CET,21.8
22-Feb-21 8:45:00 PM CET,21.8
22-Feb-21 9:00:00 PM CET,21.8
22-Feb-21 9:15:00 PM CET,21.8
22-Feb-21 9:30:00 PM CET,21.8
22-Feb-21 9:45:00 PM CET,21.8
22-Feb-21 10:00:00 PM CET,21.8
22-Feb-21 10:15:00 PM CET,21.3
22-Feb-21 10:30:00 PM CET,21
22-Feb-21 10:45:01 PM CET,21
22-Feb-21 11:00:00 PM CET,21
22-Feb-21 11:15:00 PM CET,21
22-Feb-21 11:30:00 PM CET,21
22-Feb-21 11:45:01 PM CET,21
23-Feb-21 12:00:01 AM CET,21
23-Feb-21 12:15:00 AM CET,21
23-Feb-21 12:30:00 AM CET,21
23-Feb-21 12:45:00 AM CET,21
23-Feb-21 1:00:00 AM CET,21.3
23-Feb-21 1:15:00 AM CET,21.3
23-Feb-21 1:30:00 AM CET,21.3
23-Feb-21 1:45:01 AM CET,21.3
23-Feb-21 2:00:00 AM CET,21.3
23-Feb-21 2:15:00 AM CET,21.3
23-Feb-21 2:30:00 AM CET,21.3
23-Feb-21 2:45:00 AM CET,21.3
23-Feb-21 3:00:00 AM CET,21.3
23-Feb-21 3:15:01 AM CET,21.3
23-Feb-21 3:30:00 AM CET,21.3
23-Feb-21 3:45:00 AM CET,21.3
23-Feb-21 4:00:00 AM CET,21.3
23-Feb-21 4:15:01 AM CET,21.3
23-Feb-21 4:30:00 AM CET,21.3
23-Feb-21 4:45:00 AM CET,21.3
23-Feb-21 5:00:00 AM CET,21.3
23-Feb-21 5:15:00 AM CET,21.3
23-Feb-21 5:30:00 AM CET,21.3
23-Feb-21 5:45:00 AM CET,21
23-Feb-21 6:00:00 AM CET,21
23-Feb-21 6:15:00 AM CET,21
23-Feb-21 6:30:00 AM CET,17.2
23-Feb-21 6:45:00 AM CET,16.7
23-Feb-21 7:00:00 AM CET,16.7
23-Feb-21 7:15:00 AM CET,17.2
23-Feb-21 7:30:01 AM CET,16.1
23-Feb-21 7:45:00 AM CET,16.4
23-Feb-21 8:00:00 AM CET,17
23-Feb-21 8:15:00 AM CET,16.7
23-Feb-21 8:30:00 AM CET,16.7
23-Feb-21 8:45:00 AM CET,16.7
23-Feb-21 9:00:00 AM CET,16.7
23-Feb-21 9:15:00 AM CET,16.4
23-Feb-21 9:30:00 AM CET,16.4
23-Feb-21 9:45:00 AM CET,16.4
23-Feb-21 10:00:00 AM CET,16.4
23-Feb-21 10:15:00 AM CET,16.7
23-Feb-21 10:30:00 AM CET,16.4
23-Feb-21 10:45:00 AM CET,16.7
23-Feb-21 11:00:00 AM CET,16.7
23-Feb-21 11:15:00 AM CET,16.4
23-Feb-21 11:30:00 AM CET,16.4
23-Feb-21 11:45:00 AM CET,16.4
23-Feb-21 12:00:00 PM CET,16.4
23-Feb-21 12:15:00 PM CET,17
