Timestamp,Value (°C)
16-Feb-21 9:15:00 PM CET,15.5
16-Feb-21 9:30:00 PM CET,15.8
16-Feb-21 9:45:00 PM CET,15.8
16-Feb-21 10:00:00 PM CET,15.8
16-Feb-21 10:15:00 PM CET,16.1
16-Feb-21 10:30:00 PM CET,16.1
16-Feb-21 10:45:00 PM CET,16.1
16-Feb-21 11:00:00 PM CET,16.1
16-Feb-21 11:15:00 PM CET,16.4
16-Feb-21 11:30:00 PM CET,16.4
16-Feb-21 11:45:00 PM CET,16.4
17-Feb-21 12:00:00 AM CET,16.7
17-Feb-21 12:15:00 AM CET,16.7
17-Feb-21 12:30:00 AM CET,16.7
17-Feb-21 12:45:00 AM CET,16.7
17-Feb-21 1:00:00 AM CET,16.7
17-Feb-21 1:15:00 AM CET,17.0
17-Feb-21 1:30:00 AM CET,17.0
17-Feb-21 1:45:00 AM CET,17.0
17-Feb-21 2:00:00 AM CET,17.0
17-Feb-21 2:15:00 AM CET,17.0
17-Feb-21 2:30:00 AM CET,17.0
17-Feb-21 2:45:00 AM CET,17.0
17-Feb-21 3:00:00 AM CET,17.0
17-Feb-21 3:15:00 AM CET,17.2
17-Feb-21 3:30:00 AM CET,17.2
17-Feb-21 3:45:00 AM CET,17.2
17-Feb-21 4:00:00 AM CET,17.2
17-Feb-21 4:15:00 AM CET,17.2
17-Feb-21 4:30:00 AM CET,17.2
17-Feb-21 4:45:00 AM CET,17.2
17-Feb-21 5:00:01 AM CET,17.2
17-Feb-21 5:15:00 AM CET,17.2
17-Feb-21 5:30:00 AM CET,17.2
17-Feb-21 5:45:00 AM CET,17.2
17-Feb-21 6:00:00 AM CET,17.2
17-Feb-21 6:15:00 AM CET,17.2
17-Feb-21 6:30:00 AM CET,4.7
17-Feb-21 6:45:00 AM CET,4.7
17-Feb-21 7:00:00 AM CET,4.7
17-Feb-21 7:15:00 AM CET,4.4
17-Feb-21 7:30:00 AM CET,4.4
17-Feb-21 7:45:00 AM CET,4.4
17-Feb-21 8:00:00 AM CET,4.4
17-Feb-21 8:15:00 AM CET,4.4
17-Feb-21 8:30:00 AM CET,4.4
17-Feb-21 8:45:01 AM CET,4.4
17-Feb-21 9:00:00 AM CET,4.4
17-Feb-21 9:15:00 AM CET,4.4
17-Feb-21 9:30:00 AM CET,4.7
17-Feb-21 9:45:00 AM CET,4.7
17-Feb-21 10:00:00 AM CET,4.7
17-Feb-21 10:15:00 AM CET,4.9
17-Feb-21 10:30:00 AM CET,5.2
17-Feb-21 10:45:00 AM CET,5.2
17-Feb-21 11:00:01 AM CET,5.2
17-Feb-21 11:15:00 AM CET,5.5
17-Feb-21 11:30:00 AM CET,5.5
17-Feb-21 11:45:00 AM CET,5.5
17-Feb-21 12:00:00 PM CET,5.8
17-Feb-21 12:15:00 PM CET,6.1
17-Feb-21 12:30:01 PM CET,5.8
17-Feb-21 12:45:00 PM CET,6.4
17-Feb-21 1:00:00 PM CET,6.4
17-Feb-21 1:15:01 PM CET,6.4
17-Feb-21 1:30:00 PM CET,6.4
17-Feb-21 1:45:00 PM CET,6.4
17-Feb-21 2:00:00 PM CET,6.4
17-Feb-21 2:15:00 PM CET,6.4
17-Feb-21 2:30:00 PM CET,6.4
17-Feb-21 2:45:00 PM CET,6.6
17-Feb-21 3:00:00 PM CET,6.6
17-Feb-21 3:15:00 PM CET,6.9
17-Feb-21 3:30:00 PM CET,6.6
17-Feb-21 3:45:00 PM CET,6.6
17-Feb-21 4:00:00 PM CET,6.4
17-Feb-21 4:15:01 PM CET,6.4
17-Feb-21 4:30:00 PM CET,5.8
17-Feb-21 4:45:00 PM CET,5.8
17-Feb-21 5:00:00 PM CET,5.8
17-Feb-21 5:15:00 PM CET,5.8
17-Feb-21 5:30:00 PM CET,5.8
17-Feb-21 5:45:00 PM CET,5.5
17-Feb-21 6:00:00 PM CET,5.5
17-Feb-21 6:15:00 PM CET,13.0
17-Feb-21 6:30:00 PM CET,14.7
17-Feb-21 6:45:00 PM CET,14.7
17-Feb-21 7:00:01 PM CET,14.7
17-Feb-21 7:15:00 PM CET,14.9
17-Feb-21 7:30:00 PM CET,15.5
17-Feb-21 7:45:00 PM CET,15.8
17-Feb-21 8:00:00 PM CET,16.1
17-Feb-21 8:15:00 PM CET,16.1
17-Feb-21 8:30:00 PM CET,16.4
17-Feb-21 8:45:01 PM CET,16.4
17-Feb-21 9:00:00 PM CET,16.7
17-Feb-21 9:15:00 PM CET,16.7
17-Feb-21 9:30:00 PM CET,16.7
17-Feb-21 9:45:00 PM CET,16.7
17-Feb-21 10:00:00 PM CET,17.0
17-Feb-21 10:15:00 PM CET,17.0
17-Feb-21 10:30:00 PM CET,17.0
17-Feb-21 10:45:00 PM CET,17.0
17-Feb-21 11:00:00 PM CET,17.0
17-Feb-21 11:15:00 PM CET,17.0
17-Feb-21 11:30:00 PM CET,17.2
17-Feb-21 11:45:00 PM CET,17.2
18-Feb-21 12:00:00 AM CET,17.2
18-Feb-21 12:15:00 AM CET,17.2
18-Feb-21 12:30:00 AM CET,17.2
18-Feb-21 12:45:00 AM CET,17.2
18-Feb-21 1:00:00 AM CET,17.5
18-Feb-21 1:15:00 AM CET,17.5
18-Feb-21 1:30:00 AM CET,17.5
18-Feb-21 1:45:00 AM CET,17.5
18-Feb-21 2:00:01 AM CET,17.5
18-Feb-21 2:15:01 AM CET,17.5
18-Feb-21 2:30:00 AM CET,17.5
18-Feb-21 2:45:00 AM CET,17.5
18-Feb-21 3:00:01 AM CET,17.5
18-Feb-21 3:15:00 AM CET,17.8
18-Feb-21 3:30:01 AM CET,17.8
18-Feb-21 3:45:00 AM CET,17.8
18-Feb-21 4:00:00 AM CET,17.8
18-Feb-21 4:15:00 AM CET,17.8
18-Feb-21 4:30:00 AM CET,17.8
18-Feb-21 4:45:00 AM CET,17.8
18-Feb-21 5:00:00 AM CET,17.8
18-Feb-21 5:15:00 AM CET,17.8
18-Feb-21 5:30:00 AM CET,17.8
18-Feb-21 5:45:00 AM CET,17.8
18-Feb-21 6:00:00 AM CET,17.8
18-Feb-21 6:15:00 AM CET,17.8
18-Feb-21 6:30:00 AM CET,7.3
18-Feb-21 6:45:00 AM CET,7.3
18-Feb-21 7:00:01 AM CET,7.3
18-Feb-21 7:15:01 AM CET,7.3
18-Feb-21 7:30:00 AM CET,7.3
18-Feb-21 7:45:00 AM CET,7.5
18-Feb-21 8:00:00 AM CET,7.5
18-Feb-21 8:15:00 AM CET,7.5
18-Feb-21 8:30:00 AM CET,7.8
18-Feb-21 8:45:01 AM CET,7.8
18-Feb-21 9:00:00 AM CET,7.8
18-Feb-21 9:15:00 AM CET,8.1
18-Feb-21 9:30:00 AM CET,8.1
18-Feb-21 9:45:00 AM CET,8.1
18-Feb-21 10:00:00 AM CET,8.4
18-Feb-21 10:15:00 AM CET,8.4
18-Feb-21 10:30:00 AM CET,8.4
18-Feb-21 10:45:00 AM CET,8.7
18-Feb-21 11:00:00 AM CET,8.7
18-Feb-21 11:15:00 AM CET,8.7
18-Feb-21 11:30:00 AM CET,8.9
18-Feb-21 11:45:01 AM CET,8.9
18-Feb-21 12:00:00 PM CET,9.2
18-Feb-21 12:15:00 PM CET,9.5
18-Feb-21 12:30:01 PM CET,9.5
18-Feb-21 12:45:01 PM CET,9.2
18-Feb-21 1:00:00 PM CET,8.9
18-Feb-21 1:15:00 PM CET,8.9
18-Feb-21 1:30:00 PM CET,8.9
18-Feb-21 1:45:01 PM CET,9.2
18-Feb-21 2:00:00 PM CET,9.5
18-Feb-21 2:15:00 PM CET,9.5
18-Feb-21 2:30:00 PM CET,9.5
18-Feb-21 2:45:00 PM CET,9.5
18-Feb-21 3:00:00 PM CET,9.8
18-Feb-21 3:15:00 PM CET,9.5
18-Feb-21 3:30:00 PM CET,9.5
18-Feb-21 3:45:00 PM CET,9.5
18-Feb-21 4:00:00 PM CET,9.5
18-Feb-21 4:15:00 PM CET,9.5
18-Feb-21 4:30:00 PM CET,9.2
18-Feb-21 4:45:00 PM CET,9.2
18-Feb-21 5:00:00 PM CET,9.2
18-Feb-21 5:15:00 PM CET,9.2
18-Feb-21 5:30:00 PM CET,9.5
18-Feb-21 5:45:00 PM CET,9.5
18-Feb-21 6:00:00 PM CET,9.5
18-Feb-21 6:15:00 PM CET,10.4
18-Feb-21 6:30:00 PM CET,15.8
18-Feb-21 6:45:00 PM CET,16.4
18-Feb-21 7:00:00 PM CET,17.0
18-Feb-21 7:15:00 PM CET,16.7
18-Feb-21 7:30:00 PM CET,16.7
18-Feb-21 7:45:00 PM CET,17.0
18-Feb-21 8:00:00 PM CET,17.2
18-Feb-21 8:15:00 PM CET,17.5
18-Feb-21 8:30:00 PM CET,17.5
18-Feb-21 8:45:00 PM CET,17.5
18-Feb-21 9:00:00 PM CET,17.8
18-Feb-21 9:15:00 PM CET,17.8
18-Feb-21 9:30:00 PM CET,17.8
18-Feb-21 9:45:01 PM CET,18.1
18-Feb-21 10:00:00 PM CET,18.1
18-Feb-21 10:15:00 PM CET,18.1
18-Feb-21 10:30:00 PM CET,18.1
18-Feb-21 10:45:00 PM CET,18.1
18-Feb-21 11:00:01 PM CET,18.1
18-Feb-21 11:15:00 PM CET,18.4
18-Feb-21 11:30:00 PM CET,18.4
18-Feb-21 11:45:00 PM CET,18.4
19-Feb-21 12:00:01 AM CET,18.4
19-Feb-21 12:15:00 AM CET,18.4
19-Feb-21 12:30:00 AM CET,18.4
19-Feb-21 12:45:01 AM CET,18.4
19-Feb-21 1:00:00 AM CET,18.4
19-Feb-21 1:15:01 AM CET,18.4
19-Feb-21 1:30:00 AM CET,18.4
19-Feb-21 1:45:01 AM CET,18.4
19-Feb-21 2:00:00 AM CET,18.4
19-Feb-21 2:15:00 AM CET,18.4
19-Feb-21 2:30:01 AM CET,18.4
19-Feb-21 2:45:00 AM CET,18.4
19-Feb-21 3:00:00 AM CET,18.4
19-Feb-21 3:15:01 AM CET,18.4
19-Feb-21 3:30:00 AM CET,18.4
19-Feb-21 3:45:00 AM CET,18.4
19-Feb-21 4:00:01 AM CET,18.4
19-Feb-21 4:15:01 AM CET,18.4
19-Feb-21 4:30:01 AM CET,18.4
19-Feb-21 4:45:00 AM CET,18.4
19-Feb-21 5:00:01 AM CET,18.4
19-Feb-21 5:15:00 AM CET,18.4
19-Feb-21 5:30:00 AM CET,18.4
19-Feb-21 5:45:01 AM CET,18.4
19-Feb-21 6:00:00 AM CET,18.4
19-Feb-21 6:15:00 AM CET,18.4
19-Feb-21 6:30:00 AM CET,6.9
19-Feb-21 6:45:00 AM CET,6.3
19-Feb-21 7:00:00 AM CET,6.3
19-Feb-21 7:15:00 AM CET,6.3
19-Feb-21 7:30:00 AM CET,6.0
19-Feb-21 7:45:00 AM CET,6.3
19-Feb-21 8:00:00 AM CET,6.3
19-Feb-21 8:15:00 AM CET,6.3
19-Feb-21 8:30:00 AM CET,6.3
19-Feb-21 8:45:01 AM CET,6.3
19-Feb-21 9:00:00 AM CET,6.6
19-Feb-21 9:15:01 AM CET,6.6
19-Feb-21 9:30:00 AM CET,6.6
19-Feb-21 9:45:00 AM CET,6.8
19-Feb-21 10:00:00 AM CET,7.1
19-Feb-21 10:15:00 AM CET,7.4
19-Feb-21 10:30:00 AM CET,7.4
19-Feb-21 10:45:00 AM CET,7.4
19-Feb-21 11:00:00 AM CET,7.7
19-Feb-21 11:15:00 AM CET,7.7
19-Feb-21 11:30:00 AM CET,7.7
19-Feb-21 11:45:00 AM CET,7.7
19-Feb-21 12:00:00 PM CET,7.7
19-Feb-21 12:15:00 PM CET,8.0
19-Feb-21 12:30:00 PM CET,8.3
19-Feb-21 12:45:00 PM CET,8.3
19-Feb-21 1:00:00 PM CET,8.3
19-Feb-21 1:15:00 PM CET,8.5
19-Feb-21 1:30:00 PM CET,8.8
19-Feb-21 1:45:00 PM CET,8.8
19-Feb-21 2:00:00 PM CET,8.8
19-Feb-21 2:15:00 PM CET,8.8
19-Feb-21 2:30:00 PM CET,8.8
19-Feb-21 2:45:00 PM CET,8.8
19-Feb-21 3:00:00 PM CET,8.8
19-Feb-21 3:15:00 PM CET,8.8
19-Feb-21 3:30:00 PM CET,8.8
19-Feb-21 3:45:00 PM CET,8.8
19-Feb-21 4:00:00 PM CET,8.8
19-Feb-21 4:15:01 PM CET,8.5
19-Feb-21 4:30:00 PM CET,8.3
19-Feb-21 4:45:00 PM CET,8.3
19-Feb-21 5:00:00 PM CET,8.0
19-Feb-21 5:15:00 PM CET,8.0
19-Feb-21 5:30:00 PM CET,8.0
19-Feb-21 5:45:00 PM CET,13.1
19-Feb-21 6:00:00 PM CET,15.7
19-Feb-21 6:15:00 PM CET,16.3
19-Feb-21 6:30:00 PM CET,16.3
19-Feb-21 6:45:00 PM CET,16.3
19-Feb-21 7:00:00 PM CET,16.3
19-Feb-21 7:15:00 PM CET,16.6
19-Feb-21 7:30:00 PM CET,16.8
19-Feb-21 7:45:00 PM CET,17.5
19-Feb-21 8:00:00 PM CET,17.5
19-Feb-21 8:15:00 PM CET,17.5
19-Feb-21 8:30:00 PM CET,17.7
19-Feb-21 8:45:00 PM CET,17.7
19-Feb-21 9:00:00 PM CET,17.7
19-Feb-21 9:15:00 PM CET,18.0
19-Feb-21 9:30:00 PM CET,18.0
19-Feb-21 9:45:00 PM CET,18.0
19-Feb-21 10:00:01 PM CET,18.0
19-Feb-21 10:15:00 PM CET,18.0
19-Feb-21 10:30:00 PM CET,18.0
19-Feb-21 10:45:00 PM CET,18.3
19-Feb-21 11:00:00 PM CET,18.3
19-Feb-21 11:15:00 PM CET,18.3
19-Feb-21 11:30:00 PM CET,18.3
19-Feb-21 11:45:00 PM CET,18.3
20-Feb-21 12:00:00 AM CET,18.3
20-Feb-21 12:15:00 AM CET,18.3
20-Feb-21 12:30:00 AM CET,18.3
20-Feb-21 12:45:00 AM CET,18.3
20-Feb-21 1:00:00 AM CET,18.3
20-Feb-21 1:15:00 AM CET,18.3
20-Feb-21 1:30:00 AM CET,18.3
20-Feb-21 1:45:00 AM CET,18.3
20-Feb-21 2:00:00 AM CET,18.3
20-Feb-21 2:15:01 AM CET,18.6
20-Feb-21 2:30:00 AM CET,18.6
20-Feb-21 2:45:00 AM CET,18.6
20-Feb-21 3:00:01 AM CET,18.6
20-Feb-21 3:15:00 AM CET,18.6
20-Feb-21 3:30:00 AM CET,18.6
20-Feb-21 3:45:00 AM CET,18.6
20-Feb-21 4:00:00 AM CET,18.6
20-Feb-21 4:15:00 AM CET,18.6
20-Feb-21 4:30:01 AM CET,18.6
20-Feb-21 4:45:00 AM CET,18.6
20-Feb-21 5:00:00 AM CET,18.6
20-Feb-21 5:15:00 AM CET,18.6
20-Feb-21 5:30:00 AM CET,18.6
20-Feb-21 5:45:00 AM CET,18.6
20-Feb-21 6:00:00 AM CET,18.6
20-Feb-21 6:15:00 AM CET,18.6
20-Feb-21 6:30:00 AM CET,18.6
20-Feb-21 6:45:00 AM CET,18.6
20-Feb-21 7:00:00 AM CET,18.6
20-Feb-21 7:15:00 AM CET,18.6
20-Feb-21 7:30:00 AM CET,18.6
20-Feb-21 7:45:00 AM CET,18.6
20-Feb-21 8:00:00 AM CET,18.6
20-Feb-21 8:15:00 AM CET,18.6
20-Feb-21 8:30:00 AM CET,18.6
20-Feb-21 8:45:00 AM CET,18.6
20-Feb-21 9:00:00 AM CET,18.6
20-Feb-21 9:15:01 AM CET,18.6
20-Feb-21 9:30:00 AM CET,18.6
20-Feb-21 9:45:00 AM CET,18.6
20-Feb-21 10:00:00 AM CET,18.6
20-Feb-21 10:15:00 AM CET,18.6
20-Feb-21 10:30:00 AM CET,18.6
20-Feb-21 10:45:00 AM CET,18.6
20-Feb-21 11:00:00 AM CET,18.6
20-Feb-21 11:15:00 AM CET,18.6
20-Feb-21 11:30:00 AM CET,18.6
20-Feb-21 11:45:00 AM CET,18.6
20-Feb-21 12:00:00 PM CET,18.9
20-Feb-21 12:15:00 PM CET,18.9
20-Feb-21 12:30:00 PM CET,18.9
20-Feb-21 12:45:00 PM CET,18.9
20-Feb-21 1:00:00 PM CET,18.9
20-Feb-21 1:15:00 PM CET,18.9
20-Feb-21 1:30:00 PM CET,18.9
20-Feb-21 1:45:00 PM CET,18.9
20-Feb-21 2:00:00 PM CET,18.9
20-Feb-21 2:15:00 PM CET,18.9
20-Feb-21 2:30:01 PM CET,18.9
20-Feb-21 2:45:00 PM CET,18.9
20-Feb-21 3:00:00 PM CET,18.9
20-Feb-21 3:15:00 PM CET,18.9
20-Feb-21 3:30:00 PM CET,18.9
20-Feb-21 3:45:00 PM CET,18.9
20-Feb-21 4:00:00 PM CET,18.9
20-Feb-21 4:15:00 PM CET,18.9
20-Feb-21 4:30:00 PM CET,18.9
20-Feb-21 4:45:00 PM CET,18.9
20-Feb-21 5:00:00 PM CET,18.9
20-Feb-21 5:15:00 PM CET,18.9
20-Feb-21 5:30:00 PM CET,18.9
20-Feb-21 5:45:00 PM CET,18.9
20-Feb-21 6:00:00 PM CET,18.9
20-Feb-21 6:15:00 PM CET,18.9
20-Feb-21 6:30:00 PM CET,18.9
20-Feb-21 6:45:00 PM CET,18.9
20-Feb-21 7:00:00 PM CET,18.9
20-Feb-21 7:15:00 PM CET,18.9
20-Feb-21 7:30:00 PM CET,18.9
20-Feb-21 7:45:00 PM CET,18.9
20-Feb-21 8:00:00 PM CET,19.2
20-Feb-21 8:15:00 PM CET,19.2
20-Feb-21 8:30:00 PM CET,19.2
20-Feb-21 8:45:00 PM CET,19.2
20-Feb-21 9:00:00 PM CET,19.2
20-Feb-21 9:15:00 PM CET,19.2
20-Feb-21 9:30:01 PM CET,19.2
20-Feb-21 9:45:00 PM CET,19.2
20-Feb-21 10:00:00 PM CET,19.2
20-Feb-21 10:15:00 PM CET,19.2
20-Feb-21 10:30:00 PM CET,19.2
20-Feb-21 10:45:00 PM CET,19.2
20-Feb-21 11:00:00 PM CET,19.2
20-Feb-21 11:15:00 PM CET,19.2
20-Feb-21 11:30:00 PM CET,19.2
20-Feb-21 11:45:00 PM CET,19.2
21-Feb-21 12:00:00 AM CET,19.2
21-Feb-21 12:15:00 AM CET,19.2
21-Feb-21 12:30:00 AM CET,19.2
21-Feb-21 12:45:00 AM CET,19.2
21-Feb-21 1:00:00 AM CET,19.2
21-Feb-21 1:15:00 AM CET,19.2
21-Feb-21 1:30:00 AM CET,19.2
21-Feb-21 1:45:00 AM CET,19.2
21-Feb-21 2:00:00 AM CET,19.2
21-Feb-21 2:15:00 AM CET,19.2
21-Feb-21 2:30:00 AM CET,19.2
21-Feb-21 2:45:00 AM CET,19.2
21-Feb-21 3:00:00 AM CET,19.2
21-Feb-21 3:15:00 AM CET,19.2
21-Feb-21 3:30:00 AM CET,19.2
21-Feb-21 3:45:00 AM CET,19.2
21-Feb-21 4:00:00 AM CET,19.2
21-Feb-21 4:15:00 AM CET,19.2
21-Feb-21 4:30:00 AM CET,19.2
21-Feb-21 4:45:00 AM CET,19.2
21-Feb-21 5:00:00 AM CET,19.2
21-Feb-21 5:15:00 AM CET,19.2
21-Feb-21 5:30:00 AM CET,19.2
21-Feb-21 5:45:00 AM CET,19.2
21-Feb-21 6:00:01 AM CET,19.2
21-Feb-21 6:15:00 AM CET,19.2
21-Feb-21 6:30:00 AM CET,19.2
21-Feb-21 6:45:00 AM CET,19.2
21-Feb-21 7:00:00 AM CET,19.2
21-Feb-21 7:15:01 AM CET,19.2
21-Feb-21 7:30:00 AM CET,19.2
21-Feb-21 7:45:00 AM CET,19.2
21-Feb-21 8:00:00 AM CET,19.2
21-Feb-21 8:15:00 AM CET,19.2
21-Feb-21 8:30:00 AM CET,19.2
21-Feb-21 8:45:00 AM CET,19.2
21-Feb-21 9:00:00 AM CET,19.2
21-Feb-21 9:15:00 AM CET,19.2
21-Feb-21 9:30:00 AM CET,19.2
21-Feb-21 9:45:00 AM CET,19.2
21-Feb-21 10:00:00 AM CET,19.2
21-Feb-21 10:15:00 AM CET,19.2
21-Feb-21 10:30:00 AM CET,19.2
21-Feb-21 10:45:00 AM CET,19.2
21-Feb-21 11:00:00 AM CET,19.2
21-Feb-21 11:15:00 AM CET,19.2
21-Feb-21 11:30:00 AM CET,19.2
21-Feb-21 11:45:00 AM CET,19.4
21-Feb-21 12:00:00 PM CET,19.4
21-Feb-21 12:15:01 PM CET,19.4
21-Feb-21 12:30:00 PM CET,19.4
21-Feb-21 12:45:00 PM CET,19.4
21-Feb-21 1:00:00 PM CET,19.4
21-Feb-21 1:15:00 PM CET,19.4
21-Feb-21 1:30:01 PM CET,19.4
21-Feb-21 1:45:00 PM CET,19.4
21-Feb-21 2:00:00 PM CET,19.4
21-Feb-21 2:15:00 PM CET,19.4
21-Feb-21 2:30:01 PM CET,19.4
21-Feb-21 2:45:00 PM CET,19.4
21-Feb-21 3:00:00 PM CET,19.4
21-Feb-21 3:15:00 PM CET,19.4
21-Feb-21 3:30:00 PM CET,19.7
21-Feb-21 3:45:00 PM CET,19.7
21-Feb-21 4:00:00 PM CET,19.7
21-Feb-21 4:15:01 PM CET,19.7
21-Feb-21 4:30:00 PM CET,19.7
21-Feb-21 4:45:00 PM CET,19.7
21-Feb-21 5:00:00 PM CET,19.7
21-Feb-21 5:15:00 PM CET,19.7
21-Feb-21 5:30:00 PM CET,19.7
21-Feb-21 5:45:00 PM CET,19.7
21-Feb-21 6:00:00 PM CET,19.7
21-Feb-21 6:15:00 PM CET,19.7
21-Feb-21 6:30:00 PM CET,19.7
21-Feb-21 6:45:01 PM CET,19.7
21-Feb-21 7:00:00 PM CET,19.7
21-Feb-21 7:15:00 PM CET,19.7
21-Feb-21 7:30:00 PM CET,19.7
21-Feb-21 7:45:00 PM CET,19.7
21-Feb-21 8:00:00 PM CET,19.7
21-Feb-21 8:15:00 PM CET,19.7
21-Feb-21 8:30:00 PM CET,19.7
21-Feb-21 8:45:00 PM CET,19.7
21-Feb-21 9:00:00 PM CET,19.7
21-Feb-21 9:15:00 PM CET,19.7
21-Feb-21 9:30:00 PM CET,19.7
21-Feb-21 9:45:00 PM CET,19.7
21-Feb-21 10:00:00 PM CET,19.7
21-Feb-21 10:15:00 PM CET,19.7
21-Feb-21 10:30:00 PM CET,19.7
21-Feb-21 10:45:00 PM CET,19.7
21-Feb-21 11:00:00 PM CET,19.7
21-Feb-21 11:15:00 PM CET,19.7
21-Feb-21 11:30:00 PM CET,19.7
21-Feb-21 11:45:00 PM CET,19.7
22-Feb-21 12:00:00 AM CET,19.7
22-Feb-21 12:15:00 AM CET,19.7
22-Feb-21 12:30:00 AM CET,19.7
22-Feb-21 12:45:00 AM CET,19.7
22-Feb-21 1:00:00 AM CET,19.7
22-Feb-21 1:15:00 AM CET,19.7
22-Feb-21 1:30:00 AM CET,19.7
22-Feb-21 1:45:00 AM CET,19.7
22-Feb-21 2:00:00 AM CET,19.7
22-Feb-21 2:15:00 AM CET,19.7
22-Feb-21 2:30:00 AM CET,19.7
22-Feb-21 2:45:00 AM CET,19.7
22-Feb-21 3:00:00 AM CET,19.7
22-Feb-21 3:15:00 AM CET,19.7
22-Feb-21 3:30:00 AM CET,19.7
22-Feb-21 3:45:00 AM CET,19.7
22-Feb-21 4:00:00 AM CET,19.7
22-Feb-21 4:15:00 AM CET,19.7
22-Feb-21 4:30:00 AM CET,11.2
22-Feb-21 4:45:00 AM CET,10.8
22-Feb-21 5:00:00 AM CET,11.1
22-Feb-21 5:15:00 AM CET,10.8
22-Feb-21 5:30:00 AM CET,10.6
22-Feb-21 5:45:00 AM CET,9.7
22-Feb-21 6:00:00 AM CET,9.7
22-Feb-21 6:15:00 AM CET,9.7
22-Feb-21 6:30:00 AM CET,9.7
22-Feb-21 6:45:00 AM CET,9.7
22-Feb-21 7:00:00 AM CET,9.7
22-Feb-21 7:15:00 AM CET,9.4
22-Feb-21 7:30:00 AM CET,9.4
22-Feb-21 7:45:00 AM CET,9.2
22-Feb-21 8:00:00 AM CET,8.6
22-Feb-21 8:15:00 AM CET,8.9
22-Feb-21 8:30:00 AM CET,8.9
22-Feb-21 8:45:00 AM CET,9.7
22-Feb-21 9:00:00 AM CET,9.7
22-Feb-21 9:15:00 AM CET,9.7
22-Feb-21 9:30:00 AM CET,10.0
22-Feb-21 9:45:00 AM CET,9.7
22-Feb-21 10:00:00 AM CET,8.9
22-Feb-21 10:15:00 AM CET,8.6
22-Feb-21 10:30:00 AM CET,9.2
22-Feb-21 10:45:00 AM CET,9.2
22-Feb-21 11:00:00 AM CET,10.0
22-Feb-21 11:15:00 AM CET,12.0
22-Feb-21 11:30:00 AM CET,12.3
22-Feb-21 11:45:00 AM CET,12.3
22-Feb-21 12:00:00 PM CET,12.5
22-Feb-21 12:15:00 PM CET,13.1
22-Feb-21 12:30:00 PM CET,13.4
22-Feb-21 12:45:00 PM CET,13.7
22-Feb-21 1:00:00 PM CET,14.0
22-Feb-21 1:15:00 PM CET,14.0
22-Feb-21 1:30:00 PM CET,14.0
22-Feb-21 1:45:00 PM CET,14.0
22-Feb-21 2:00:00 PM CET,14.0
22-Feb-21 2:15:00 PM CET,14.0
22-Feb-21 2:30:00 PM CET,14.0
22-Feb-21 2:45:00 PM CET,14.0
22-Feb-21 3:00:01 PM CET,14.0
22-Feb-21 3:15:00 PM CET,14.0
22-Feb-21 3:30:00 PM CET,14.0
22-Feb-21 3:45:00 PM CET,13.7
22-Feb-21 4:00:00 PM CET,13.4
22-Feb-21 4:15:00 PM CET,13.4
22-Feb-21 4:30:01 PM CET,13.2
22-Feb-21 4:45:00 PM CET,12.9
22-Feb-21 5:00:00 PM CET,12.9
22-Feb-21 5:15:00 PM CET,12.6
22-Feb-21 5:30:00 PM CET,12.6
22-Feb-21 5:45:00 PM CET,12.3
22-Feb-21 6:00:00 PM CET,15.7
22-Feb-21 6:15:00 PM CET,18.0
22-Feb-21 6:30:00 PM CET,18.0
22-Feb-21 6:45:00 PM CET,18.3
22-Feb-21 7:00:00 PM CET,18.3
22-Feb-21 7:15:01 PM CET,18.3
22-Feb-21 7:30:00 PM CET,18.3
22-Feb-21 7:45:00 PM CET,18.9
22-Feb-21 8:00:00 PM CET,18.9
22-Feb-21 8:15:01 PM CET,19.2
22-Feb-21 8:30:00 PM CET,19.2
22-Feb-21 8:45:00 PM CET,19.2
22-Feb-21 9:00:00 PM CET,19.2
22-Feb-21 9:15:00 PM CET,19.4
22-Feb-21 9:30:00 PM CET,19.4
22-Feb-21 9:45:00 PM CET,19.7
22-Feb-21 10:00:00 PM CET,19.7
22-Feb-21 10:15:00 PM CET,19.7
22-Feb-21 10:30:00 PM CET,19.7
22-Feb-21 10:45:01 PM CET,19.7
22-Feb-21 11:00:00 PM CET,19.7
22-Feb-21 11:15:00 PM CET,19.7
22-Feb-21 11:30:00 PM CET,19.7
22-Feb-21 11:45:01 PM CET,19.7
23-Feb-21 12:00:01 AM CET,19.7
23-Feb-21 12:15:00 AM CET,19.7
23-Feb-21 12:30:00 AM CET,19.7
23-Feb-21 12:45:00 AM CET,19.7
23-Feb-21 1:00:00 AM CET,19.7
23-Feb-21 1:15:00 AM CET,19.7
23-Feb-21 1:30:00 AM CET,19.7
23-Feb-21 1:45:01 AM CET,19.7
23-Feb-21 2:00:00 AM CET,19.7
23-Feb-21 2:15:00 AM CET,19.7
23-Feb-21 2:30:00 AM CET,19.7
23-Feb-21 2:45:00 AM CET,19.7
23-Feb-21 3:00:00 AM CET,19.7
23-Feb-21 3:15:01 AM CET,19.7
23-Feb-21 3:30:00 AM CET,19.7
23-Feb-21 3:45:00 AM CET,19.7
23-Feb-21 4:00:00 AM CET,19.7
23-Feb-21 4:15:01 AM CET,19.7
23-Feb-21 4:30:00 AM CET,19.7
23-Feb-21 4:45:00 AM CET,19.7
23-Feb-21 5:00:00 AM CET,19.7
